DATE,52WK HIGH,52WK LOW,SECTOR,COMPANY, ISIN  CODE, STATUS,BID,ASK,HIGH,LOW,PREVIOUS PRICE,VOLUME,TOTAL NO OF SHARES ISSUED,MRT CAP ,VWAP,10 % up, 10% down 
11/27/2023,11.7,6.7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,6.14,,,,6.8,-,"144,000,000","979,200,000",6.8,7.48,6.12
11/27/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,xd,8.34,8.5,8.5,8.4,8.52,"74,400","665,441,714","5,616,328,066",8.44,9.28,7.6
11/27/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.28,0.3,0.33,0.29,0.3,"74,300","405,255,320","117,524,043",0.29,0.32,0.26
11/27/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000","1,500.00",1650,"1,350.00"
11/27/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,2.7,2.9,2.9,2.7,2.65,200,"40,000,000","112,000,000",2.8,3.08,2.52
11/27/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.47,0.52,0.52,0.47,0.51,600,"1,128,028,321","564,014,161",0.5,0.55,0.45
11/27/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.6,6,6.2,5.6,5.92,"146,500","259,500,791","1,484,344,525",5.72,6.29,5.15
11/27/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,75,,,,79.75,-,"19,525,446","1,557,154,319",79.75,87.73,71.78
11/27/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,407,410,410,409,409.5,"1,900","100,000,000","40,975,000,000",409.75,450.73,368.78
11/27/2023,17.95,11,MANUFACTURING & ALLIED,Carbacid Investments Plc Ord 1.00,KE0000000117,xd,15.1,15.15,16.35,15.1,16.75,"11,500","254,851,985","3,975,690,966",15.6,17.16,14.04
11/27/2023,190,111,MANUFACTURING & ALLIED,East African Breweries Plc Ord 2.00,KE0000000216,,113.5,114,114.75,114,114.75,"10,000","790,774,356","90,345,970,173",114.25,125.68,102.83
11/27/2023,1.54,0.9,MANUFACTURING & ALLIED,Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.1,1.28,1.17,1.17,1.17,"1,300","178,053,486","208,322,579",1.17,1.29,1.05
11/27/2023,19.5,10.4,MANUFACTURING & ALLIED,Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,,19.5,,,19.5,-,"12,868,124","250,928,418",19.5,21.45,17.55
11/27/2023,0.27,0.27,MANUFACTURING & ALLIED,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27,-,"1,530,000,000","413,100,000",0.27,0.3,0.24
11/27/2023,32,14,MANUFACTURING & ALLIED,Unga Group Ltd Ord 5.00,KE0000000497,,16.05,16.7,16.7,16.7,16.7,"1,000","75,708,873","1,264,338,179",16.7,18.37,15.03
11/27/2023,29,11.5,TELECOMMUNICATION,Safaricom Plc Ord 0.05,KE1000001402,,13.5,13.7,13.8,13.35,13.7,"2,743,600","40,065,428,000","538,880,006,600",13.45,14.8,12.11
11/27/2023,10,5.38,REAL ESTATE INVESTMENT TRUST,ILAM FAHARI I-REIT Ord.20.00,KE5000003656,,6.06,,6.06,6.06,5.98,200,"180,972,300","1,096,692,138",6.06,6.67,5.45
11/27/2023,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20,-,"346,231,413","6,924,628,260",20,22,18
11/27/2023,2895,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,2920,,2995i,2995i,2915,-,"400,000","1,166,000,000","2,915.00",-,-
11/28/2023,14.5,10,AGRICULTURAL,Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,,11.8,11.85,11.8,11.8,"2,100","32,157,000","379,452,600",11.8,12.98,10.62
11/28/2023,430,240,AGRICULTURAL,Kakuzi Plc Ord.5.00,KE0000000281,,385,406,,,386,-,"19,599,999","7,565,599,614",386,424.6,347.4
11/28/2023,249,81,AGRICULTURAL,Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,cd,217.25,240,239.5,239.25,239.25,600,"7,824,000","1,871,892,000",239.25,263.18,215.33
11/28/2023,490,320,AGRICULTURAL,The Limuru Tea Co. Plc Ord 20.00AIMS,KE0000000356,,,,,,380,-,"2,400,000","912,000,000",380,418,342
11/28/2023,32.6,18,AGRICULTURAL,Sasini Plc Ord 1.00,KE0000000430,,19.8,20,20,19.8,19.8,800,"228,055,500","4,538,304,450",19.9,21.89,17.91
11/28/2023,275,120,AGRICULTURAL,Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,cd,231.5,232,231.5,231.25,231.75,"2,900","17,512,640","4,054,176,160",231.5,254.65,208.35
11/28/2023,49,21.3,AUTOMOBILES & ACCESSORIES,Car & General (K) Ltd Ord 5.00,KE0000000109,,23,25,25.05,25.05,23,100,"80,206,616","2,009,175,731",25.05,27.56,22.55
11/28/2023,13,10,BANKING,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,11.6,11.65,11.6,11.2,11.55,"99,900","5,431,536,000","61,919,510,400",11.4,12.54,10.26
11/28/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,cd,35.7,36.5,36.5,36.5,36.5,100,"896,759,222","32,731,711,603",36.5,40.15,32.85
11/28/2023,55.5,43.05,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,44.8,45,45.5,44.5,44.95,"9,200","279,602,220","12,596,080,011",45.05,49.56,40.55
11/28/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,36.8,37,39,37,37.1,"118,600","3,773,674,802","140,003,335,154",37.1,40.81,33.39
11/28/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,3.81,3.97,4.1,3.7,3.81,"23,400","384,614,168","1,438,456,988",3.74,4.11,3.37
11/28/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.45,17.5,17.5,17.45,17.5,"91,400","1,653,621,476","28,938,375,830",17.5,19.25,15.75
11/28/2023,43,15,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,18.75,19,19.5,18.75,19.7,"382,700","3,213,462,815","61,537,812,907",19.15,21.07,17.24
11/28/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,39,39.5,39.5,38.5,38.35,"89,700","1,647,519,532","64,253,261,748",39,42.9,35.1
11/28/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,105,109,110,109,110,"1,100","395,321,638","43,485,380,180",110,121,99
11/28/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,cd,156.25,159.5,158.75,156.5,158.75,"25,900","377,861,629","59,324,275,753",157,172.7,141.3
11/28/2023,14,10.1,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.45,11.5,12,11.3,11.45,"146,300","5,867,174,695","67,472,508,993",11.5,12.65,10.35
11/28/2023,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45,-,"123,558,228","55,601,203",0.45,0.5,0.41
11/28/2023,1.88,0.59,COMMERCIAL AND SERVICES,Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.31,1.35,,,1.31,0,"210,000,000","275,100,000",1.31,1.44,1.18
11/28/2023,5.4,2.7,COMMERCIAL AND SERVICES,Express Kenya Plc Ord 5.00AIMS,KE0000000224,,,4.2,,,3.99,-,"47,711,481","190,368,809",3.99,4.39,3.59
11/28/2023,4.66,4.66,COMMERCIAL AND SERVICES,Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,4.66,,,,4.66,-,"63,200,000","294,512,000",4.66,5.13,4.19
11/28/2023,3.83,3.83,COMMERCIAL AND SERVICES,Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83,-,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
11/28/2023,4.1,2,COMMERCIAL AND SERVICES,Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.3,2.52,,,2.3,0,"272,440,473","626,613,088",2.3,2.53,2.07
11/28/2023,5,2.35,COMMERCIAL AND SERVICES,Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.6,2.8,,,2.58,-,"1,353,711,934","3,492,576,790",2.58,2.84,2.32
11/28/2023,21.75,14,COMMERCIAL AND SERVICES,Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.45,20,20,20,"4,000","190,295,163","3,805,903,260",20,22,18
11/28/2023,3.51,1.8,COMMERCIAL AND SERVICES,Sameer Africa Plc Ord 5.00,KE0000000232,,2.2,2.35,,,2.35,0,"278,342,393","654,104,624",2.35,2.59,2.12
11/28/2023,14.3,5.96,COMMERCIAL AND SERVICES,Standard Group Plc Ord 5.00,KE0000000455,,,8.5,8.7,8.7,8.18,100,"81,731,808","711,066,730",8.7,9.57,7.83
11/28/2023,16.4,10.85,COMMERCIAL AND SERVICES,TPS Eastern Africa Ltd Ord 1.00,KE0000000539,,11.55,12.7,11.55,11.55,11.55,100,"182,174,108","2,104,110,947",11.55,12.71,10.4
11/28/2023,0.29,0.16,COMMERCIAL AND SERVICES,Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.18,,,,0.18,0,"364,959,616","65,692,731",0.18,0.2,0.16
11/28/2023,3.7,2.02,COMMERCIAL AND SERVICES,WPP Scangroup Plc Ord 1.00,KE0000000562,,,2.02,2.25,2.02,2.23,"20,200","432,155,985","929,135,368",2.15,2.37,1.94
11/28/2023,5.55,5.55,CONSTRUCTION & ALLIED,ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55,-,"959,940,200","5,327,668,110",5.55,6.11,5
11/28/2023,37,21.3,CONSTRUCTION & ALLIED,Bamburi Cement Plc Ord 5.00,KE0000000059,,34.1,35.15,35.15,34,34.75,"13,000","362,959,275","12,703,574,625",35,38.5,31.5
11/28/2023,46,35,CONSTRUCTION & ALLIED,Crown Paints Kenya Plc Ord 5.00,KE0000000141,,33,35.95,,,36,-,"142,362,000","5,125,032,000",36,39.6,32.4
11/28/2023,1.26,0.72,CONSTRUCTION & ALLIED,E.A.Cables Ltd Ord 0.50,KE0000000174,,0.86,0.89,0.89,0.86,0.89,"24,700","253,125,000","220,218,750",0.87,0.96,0.78
11/28/2023,9.5,5.38,CONSTRUCTION & ALLIED,E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,7.7,8.5,,,8.5,-,"90,000,000","765,000,000",8.5,9.35,7.65
11/28/2023,3.88,2,ENERGY & PETROLEUM,KenGen Co. Plc Ord. 2.50,KE0000000547,cd,2.29,2.3,2.3,2.28,2.3,"1,346,700","6,594,522,339","15,167,401,380",2.3,2.53,2.07
11/28/2023,2.11,1.3,ENERGY & PETROLEUM,Kenya Power & Lighting Co Plc Ord 2.50,KE0000000349,,1.4,1.41,1.49,1.41,1.45,"72,500","1,951,467,045","2,829,627,215",1.45,1.6,1.31
11/28/2023,4.2,4.1,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,,,,,4.11,-,,,4.11,,
11/28/2023,6,6,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6,-,,,6,,
11/28/2023,26.4,14.55,ENERGY & PETROLEUM,TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,16.5,17,16.8,16.55,16.95,"1,200","175,065,000","2,914,832,250",16.65,18.32,14.99
11/28/2023,18,6.3,ENERGY & PETROLEUM,Umeme Ltd Ord 0.50,UG0000001145,cd,13.8,14,14,13.8,14,"2,700","1,623,878,005","22,653,098,170",13.95,15.35,12.56
11/28/2023,6.7,4.01,INSURANCE,Britam Holdings Plc Ord 0.10,KE2000002192,,5.02,5.1,5.14,5.1,5.02,"4,900","2,523,486,816","12,869,782,762",5.1,5.61,4.59
11/28/2023,2.5,1.6,INSURANCE,CIC Insurance Group Ltd Ord.1.00,KE2000002317,,2.4,2.5,2.5,2.22,2.31,"93,300","2,615,538,528","6,224,981,697",2.38,2.62,2.14
11/28/2023,255,142,INSURANCE,Jubilee Holdings Ltd Ord 5.00,KE0000000273,,179,191.75,183,183,183,"5,000","72,472,950","13,262,549,850",183,201.3,164.7
11/28/2023,2.18,1.5,INSURANCE,Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.72,1.74,1.75,1.72,1.74,"17,700","2,799,796,272","4,871,645,513",1.74,1.91,1.57
11/28/2023,7.48,3.3,INSURANCE,Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,3.21,,,,3.5,-,"535,707,499","1,874,976,247",3.5,3.85,3.15
11/28/2023,11.7,6.7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,6.8,7.48,,,6.8,-,"144,000,000","979,200,000",6.8,7.48,6.12
11/28/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,xd,8.34,8.5,8.9,8.4,8.44,"346,800","665,441,714","5,616,328,066",8.44,9.28,7.6
11/28/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.29,,0.3,0.29,0.29,400,"405,255,320","117,524,043",0.29,0.32,0.26
11/28/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000","1,500.00",1650,"1,350.00"
11/28/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,2.62,3,3,3,2.8,100,"40,000,000","120,000,000",3,3.3,2.7
11/28/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.46,0.47,0.47,0.47,0.5,"45,900","1,128,028,321","530,173,311",0.47,0.52,0.42
11/28/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.66,6,5.8,5.62,5.72,"3,000","259,500,791","1,468,774,477",5.66,6.23,5.09
11/28/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,,,,,79.75,-,"19,525,446","1,557,154,319",79.75,87.73,71.78
11/28/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,407,410,410,409,409.75,"3,700","100,000,000","40,975,000,000",409.75,450.73,368.78
11/28/2023,17.95,11,MANUFACTURING & ALLIED,Carbacid Investments Plc Ord 1.00,KE0000000117,xd,14.4,15.1,15.7,14.4,15.6,"41,400","254,851,985","3,708,096,382",14.55,16.01,13.1
11/28/2023,190,111,MANUFACTURING & ALLIED,East African Breweries Plc Ord 2.00,KE0000000216,,112,114,114,112.25,114.25,"19,400","790,774,356","89,752,889,406",113.5,124.85,102.15
11/28/2023,1.54,0.9,MANUFACTURING & ALLIED,Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,,1.28,1.2,1.06,1.17,"4,100","178,053,486","197,639,369",1.11,1.22,1
11/28/2023,19.5,10.4,MANUFACTURING & ALLIED,Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,,19.5,,,19.5,-,"12,868,124","250,928,418",19.5,21.45,17.55
11/28/2023,0.27,0.27,MANUFACTURING & ALLIED,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27,-,"1,530,000,000","413,100,000",0.27,0.3,0.24
11/28/2023,32,14,MANUFACTURING & ALLIED,Unga Group Ltd Ord 5.00,KE0000000497,,16,16.9,16.1,16.1,16.7,100,"75,708,873","1,218,912,855",16.1,17.71,14.49
11/28/2023,29,11.5,TELECOMMUNICATION,Safaricom Plc Ord 0.05,KE1000001402,,13.95,14,14.4,13.7,13.45,"13,252,700","40,065,428,000","560,915,992,000",14,15.4,12.6
11/28/2023,10,5.38,REAL ESTATE INVESTMENT TRUST,ILAM FAHARI I-REIT Ord.20.00,KE5000003656,,6.06,,6.06,6.06,6.06,700,"180,972,300","1,096,692,138",6.06,6.67,5.45
11/28/2023,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20,-,"346,231,413","6,924,628,260",20,22,18
11/28/2023,2895,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,2920,,3000i,3000i,2915,-,"400,000","1,166,000,000","2,915.00",-,-
11/29/2023,14.5,10,AGRICULTURAL,Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,9,12.95,,,11.8,-,"32,157,000","379,452,600",11.8,12.98,10.62
11/29/2023,430,240,AGRICULTURAL,Kakuzi Plc Ord.5.00,KE0000000281,,385,406,,,386,-,"19,599,999","7,565,599,614",386,424.6,347.4
11/29/2023,249,81,AGRICULTURAL,Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,cd,217.75,240,,,239.25,-,"7,824,000","1,871,892,000",239.25,263.18,215.33
11/29/2023,490,320,AGRICULTURAL,The Limuru Tea Co. Plc Ord 20.00AIMS,KE0000000356,,,,,,380,-,"2,400,000","912,000,000",380,418,342
11/29/2023,32.6,18,AGRICULTURAL,Sasini Plc Ord 1.00,KE0000000430,,19,20,20,19.8,19.9,"6,600","228,055,500","4,526,901,675",19.85,21.84,17.87
11/29/2023,275,120,AGRICULTURAL,Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,cd,231.5,232,,,231.5,-,"17,512,640","4,054,176,160",231.5,254.65,208.35
11/29/2023,49,21.3,AUTOMOBILES & ACCESSORIES,Car & General (K) Ltd Ord 5.00,KE0000000109,,23,25.1,,,25.05,-,"80,206,616","2,009,175,731",25.05,27.56,22.55
11/29/2023,13,10,BANKING,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,11.4,11.45,11.7,11.35,11.4,"80,400","5,431,536,000","62,734,240,800",11.55,12.71,10.4
11/29/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,cd,33,36.5,,,36.5,-,"896,759,222","32,731,711,603",36.5,40.15,32.85
11/29/2023,55.5,43.05,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,44.5,45,45,44.9,45.05,800,"279,602,220","12,582,099,900",45,49.5,40.5
11/29/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,36.5,37,38,36.5,37.1,"2,417,500","3,773,674,802","142,644,907,516",37.8,41.58,34.02
11/29/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,3.68,3.8,3.81,3.8,3.74,"8,400","384,614,168","1,461,533,838",3.8,4.18,3.42
11/29/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.45,17.5,17.5,17.5,17.5,"4,400","1,653,621,476","28,938,375,830",17.5,19.25,15.75
11/29/2023,43,15,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,18.9,19,19.45,18,19.15,"1,263,100","3,213,462,815","59,770,408,359",18.6,20.46,16.74
11/29/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,38.5,39,39,38.5,39,"44,200","1,647,519,532","64,006,133,818",38.85,42.74,34.97
11/29/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,104,109,110,100.25,110,"55,800","395,321,638","40,421,637,486",102.25,112.48,92.03
11/29/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,cd,157,159,159,154,157,"3,400","377,861,629","58,851,948,717",155.75,171.33,140.18
11/29/2023,14,10.1,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.3,11.5,11.5,11.3,11.5,"86,700","5,867,174,695","66,885,791,523",11.4,12.54,10.26
11/29/2023,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45,-,"123,558,228","55,601,203",0.45,0.5,0.41
11/29/2023,1.88,0.59,COMMERCIAL AND SERVICES,Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.31,1.35,1.35,1.35,1.31,700,"210,000,000","283,500,000",1.35,1.49,1.22
11/29/2023,5.4,2.7,COMMERCIAL AND SERVICES,Express Kenya Plc Ord 5.00AIMS,KE0000000224,,,4.2,,,3.99,-,"47,711,481","190,368,809",3.99,4.39,3.59
11/29/2023,4.66,4.66,COMMERCIAL AND SERVICES,Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,4.66,,,,4.66,-,"63,200,000","294,512,000",4.66,5.13,4.19
11/29/2023,3.83,3.83,COMMERCIAL AND SERVICES,Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83,-,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
11/29/2023,4.1,2,COMMERCIAL AND SERVICES,Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.3,2.49,2.52,2.3,2.3,900,"272,440,473","653,857,135",2.4,2.64,2.16
11/29/2023,5,2.35,COMMERCIAL AND SERVICES,Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.55,2.82,2.55,2.55,2.58,"2,700","1,353,711,934","3,451,965,432",2.55,2.81,2.3
11/29/2023,21.75,14,COMMERCIAL AND SERVICES,Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.45,20,20,20,"2,500","190,295,163","3,805,903,260",20,22,18
11/29/2023,3.51,1.8,COMMERCIAL AND SERVICES,Sameer Africa Plc Ord 5.00,KE0000000232,,2.2,2.4,2.4,2.4,2.35,100,"278,342,393","668,021,743",2.4,2.64,2.16
11/29/2023,14.3,5.96,COMMERCIAL AND SERVICES,Standard Group Plc Ord 5.00,KE0000000455,,,7.84,,,8.7,-,"81,731,808","711,066,730",8.7,9.57,7.83
11/29/2023,16.4,10.85,COMMERCIAL AND SERVICES,TPS Eastern Africa Ltd Ord 1.00,KE0000000539,,11.55,12.7,,,11.55,-,"182,174,108","2,104,110,947",11.55,12.71,10.4
11/29/2023,0.29,0.16,COMMERCIAL AND SERVICES,Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.18,,0.18,0.18,0.18,"1,300","364,959,616","65,692,731",0.18,0.2,0.16
11/29/2023,3.7,1.94,COMMERCIAL AND SERVICES,WPP Scangroup Plc Ord 1.00,KE0000000562,,2.02,2.27,2.1,1.94,2.15,"23,000","432,155,985","868,633,530",2.01,2.21,1.81
11/29/2023,5.55,5.55,CONSTRUCTION & ALLIED,ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55,-,"959,940,200","5,327,668,110",5.55,6.11,5
11/29/2023,37,21.3,CONSTRUCTION & ALLIED,Bamburi Cement Plc Ord 5.00,KE0000000059,,34,35,35,35,35,"208,700","362,959,275","12,703,574,625",35,38.5,31.5
11/29/2023,46,35,CONSTRUCTION & ALLIED,Crown Paints Kenya Plc Ord 5.00,KE0000000141,,33,36,36,36,36,100,"142,362,000","5,125,032,000",36,39.6,32.4
11/29/2023,1.26,0.72,CONSTRUCTION & ALLIED,E.A.Cables Ltd Ord 0.50,KE0000000174,,0.88,0.89,0.89,0.88,0.87,"3,100","253,125,000","225,281,250",0.89,0.98,0.8
11/29/2023,9.5,5.38,CONSTRUCTION & ALLIED,E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,,,,,8.5,-,"90,000,000","765,000,000",8.5,9.35,7.65
11/29/2023,3.88,2,ENERGY & PETROLEUM,KenGen Co. Plc Ord. 2.50,KE0000000547,cd,2.29,2.3,2.3,2.29,2.3,"1,254,200","6,594,522,339","15,167,401,380",2.3,2.53,2.07
11/29/2023,2.11,1.3,ENERGY & PETROLEUM,Kenya Power & Lighting Co Plc Ord 2.50,KE0000000349,,1.42,1.44,1.45,1.39,1.45,"397,100","1,951,467,045","2,771,083,204",1.42,1.56,1.28
11/29/2023,4.2,4.1,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,,,,,4.11,-,,,4.11,,
11/29/2023,6,6,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6,-,,,6,,
11/29/2023,26.4,14.55,ENERGY & PETROLEUM,TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,16.8,16.9,16.95,16.95,16.65,100,"175,065,000","2,967,351,750",16.95,18.65,15.26
11/29/2023,18,6.3,ENERGY & PETROLEUM,Umeme Ltd Ord 0.50,UG0000001145,cd,13.95,14,15,13.95,13.95,"42,700","1,623,878,005","22,815,485,970",14.05,15.46,12.65
11/29/2023,6.7,4.01,INSURANCE,Britam Holdings Plc Ord 0.10,KE2000002192,,5.02,5.1,5.1,5.1,5.1,"2,600","2,523,486,816","12,869,782,762",5.1,5.61,4.59
11/29/2023,2.53,1.6,INSURANCE,CIC Insurance Group Ltd Ord.1.00,KE2000002317,,2.5,2.52,2.53,2.4,2.38,"136,000","2,615,538,528","6,591,157,091",2.52,2.77,2.27
11/29/2023,255,142,INSURANCE,Jubilee Holdings Ltd Ord 5.00,KE0000000273,,179,191.75,,,183,-,"72,472,950","13,262,549,850",183,201.3,164.7
11/29/2023,2.18,1.5,INSURANCE,Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.71,1.85,1.86,1.7,1.74,"170,900","2,799,796,272","4,787,651,625",1.71,1.88,1.54
11/29/2023,7.48,3.3,INSURANCE,Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,3.5,3.85,3.85,3.5,3.5,600,"535,707,499","1,907,118,696",3.56,3.92,3.2
11/29/2023,11.7,6.7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,6.8,7.38,,,6.8,-,"144,000,000","979,200,000",6.8,7.48,6.12
11/29/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,xd,8.32,8.52,8.7,8.44,8.44,"36,200","665,441,714","5,642,945,735",8.48,9.33,7.63
11/29/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,,0.31,0.31,0.27,0.29,"90,100","405,255,320","113,471,490",0.28,0.31,0.25
11/29/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000","1,500.00",1650,"1,350.00"
11/29/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,3.1,3.2,3,3,3,400,"40,000,000","120,000,000",3,3.3,2.7
11/29/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.47,,0.47,0.47,0.47,"27,400","1,128,028,321","530,173,311",0.47,0.52,0.42
11/29/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.62,6.2,6.2,5.6,5.66,"21,900","259,500,791","1,463,584,461",5.64,6.2,5.08
11/29/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,,,,,79.75,-,"19,525,446","1,557,154,319",79.75,87.73,71.78
11/29/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,407,410,410,408,409.75,400,"100,000,000","40,900,000,000",409,449.9,368.1
